0.3474115,0.1979488,20­ÓÅÜ¼Æ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train.error,test.error,var1,var2,var3,var4,var5,var6,var7,var8,var9,var10,var11,var12,var13,var14,var15,var16,var17,var18,var19,var20,var21,var22,var23,var24,var25,var26,var27,var28,var29,var30,var31,var32,var33,var34,var35,var36,var37,var38,var39,var40,var41,var42,var43,var44,var45,var46,var47,var48,var49,var50
0.352804424,0.110192015,367,544,362,270,353,853,626,805,369,445,93,701,213,704,762,710,206,731,801,824,580,325,651,272,251,460,423,357,332,784,41,565,712,48,699,741,449,896,458,30,387,570,29,600,407,582,513,889,860,718
0.352804424,0.099629403,484,791,721,530,452,588,462,751,375,856,718,336,64,770,222,572,563,382,686,299,346,863,654,546,509,692,69,456,413,417,84,757,54,705,860,814,673,526,574,49,65,578,39,504,373,866,767,558,296,15
0.352488774,0.16985558,860,300,339,318,565,818,207,323,230,655,468,545,226,506,500,242,99,237,709,203,861,758,577,862,454,803,721,680,400,819,342,618,378,81,82,367,823,63,442,774,514,855,325,507,547,805,687,607,792,781
0.352307384,0.112410627,234,499,283,544,603,681,862,793,645,824,356,791,887,636,730,490,704,728,825,767,363,377,682,96,872,838,501,473,87,364,278,214,798,233,292,268,204,656,622,465,305,861,291,706,230,64,661,88,578,453
0.351962917,0.073566465,779,209,445,292,403,798,227,26,880,315,85,6,220,4,442,646,316,80,267,815,374,765,777,866,261,700,212,888,515,438,723,837,806,299,653,526,52,343,853,68,436,556,246,216,760,84,305,871,389,81
0.351173719,0.094601887,38,70,716,78,811,551,735,400,93,837,547,846,284,892,225,452,558,335,388,275,631,700,261,681,532,652,5,870,854,374,818,706,505,782,692,256,786,63,687,262,483,448,884,231,748,340,889,893,34,882
0.350526494,0.06897305,604,30,425,788,441,677,670,654,54,263,251,65,15,50,413,588,365,840,255,831,742,40,4,800,210,664,850,557,743,528,515,325,330,687,67,750,684,29,3,454,469,282,417,460,729,626,571,865,360,651
0.350432222,0.116422043,419,631,335,517,376,62,268,861,250,525,454,751,630,600,254,704,416,271,15,420,875,834,701,808,668,840,547,351,688,29,700,395,520,227,1,813,711,65,609,332,46,588,492,500,765,872,354,436,385,634
0.350432222,0.062229799,851,255,577,499,676,512,651,596,362,480,677,605,823,66,637,565,252,627,537,600,889,669,509,253,224,860,316,404,233,796,578,566,486,538,7,830,230,390,31,601,381,452,78,841,504,399,730,341,227,804
0.350432222,0.083600729,673,72,201,263,779,462,351,866,652,687,37,378,888,714,426,699,646,255,855,230,224,757,395,627,299,330,409,567,554,357,862,367,506,264,780,563,407,726,276,310,259,609,701,892,891,49,298,364,769,211
0.350432222,0.091063822,868,756,41,463,480,872,605,255,293,214,285,600,498,251,73,619,881,563,634,572,424,892,610,336,404,549,617,750,836,231,261,209,513,466,697,511,454,698,710,895,859,696,651,828,839,860,317,672,479,820
0.349906937,0.125345162,651,581,860,310,434,662,317,213,347,22,826,840,224,712,600,278,432,489,582,472,623,394,379,322,286,343,414,597,405,835,554,67,703,400,577,513,515,510,16,244,562,877,58,260,853,446,349,607,470,876
0.349819674,0.109418844,247,536,502,873,380,697,3,434,856,661,719,834,776,887,823,709,369,41,325,490,822,78,400,884,837,606,498,832,594,798,205,477,638,371,546,256,721,543,649,640,519,854,468,605,392,812,393,528,368,801
0.349749487,0.050804826,553,209,337,516,43,663,813,428,249,31,214,788,521,456,49,492,303,616,752,899,491,421,13,629,216,801,244,408,784,642,829,626,379,442,827,410,489,858,593,365,778,385,288,306,469,398,330,686,775,483
0.349749487,0.064382828,598,595,815,481,794,705,469,82,654,814,412,262,829,758,369,285,577,280,41,413,347,336,763,712,499,84,546,384,676,242,503,91,66,789,764,244,450,54,351,281,438,270,700,836,632,573,850,283,536,315
0.349283353,0.075346846,723,89,653,447,889,795,879,20,94,820,72,333,508,893,605,443,226,559,511,783,213,800,507,554,323,54,502,389,592,81,57,881,345,574,651,398,87,316,720,513,692,680,540,648,26,856,369,575,849,570
0.348305558,0.08528287,378,507,704,444,415,659,366,274,566,74,222,845,620,730,678,517,639,654,30,351,243,810,362,309,648,492,873,277,806,446,598,858,689,48,506,768,712,681,400,862,489,456,685,262,579,528,346,762,503,785
0.347234152,0.101397171,826,224,304,849,70,877,882,674,883,855,9,374,376,550,690,842,235,583,548,28,893,289,892,586,797,99,865,366,878,881,428,208,523,480,560,35,524,852,227,201,58,342,822,692,421,306,809,249,367,784
0.347078389,0.108317253,417,307,822,593,71,16,875,203,400,14,813,650,450,641,486,378,677,809,478,706,872,362,649,17,856,858,771,262,584,361,43,540,241,482,280,44,594,469,768,854,461,449,2,511,419,75,411,804,232,275
0.346748621,0.151296687,882,830,690,290,643,58,301,682,242,358,479,604,273,236,687,854,749,459,228,325,280,36,474,569,759,211,540,556,423,567,452,628,449,703,466,324,685,88,696,352,252,255,844,237,378,515,432,339,85,514
0.346471322,0.062418283,426,91,522,305,420,209,879,740,434,762,249,396,530,293,321,56,546,35,260,45,894,866,232,760,32,38,511,308,852,622,637,263,89,403,459,727,494,892,486,203,690,61,794,435,318,228,579,451,362,749
0.345800519,0.099871647,318,645,462,463,19,408,683,396,650,865,522,779,384,532,630,603,309,484,869,825,524,434,429,890,768,788,232,236,279,680,230,757,533,390,446,341,879,858,590,28,505,885,393,832,271,85,35,84,403,571
0.345800519,0.079880109,771,630,92,320,517,435,502,418,284,798,349,243,643,701,883,717,40,752,864,420,488,415,603,527,671,431,576,447,503,377,716,523,703,388,373,788,358,858,813,321,371,655,590,233,607,749,441,7,693,465
0.345796756,0.076591157,665,37,617,571,224,68,421,814,536,236,401,205,238,891,821,726,504,648,825,861,667,85,664,403,528,237,352,500,477,233,307,459,259,852,74,871,53,876,76,590,344,486,210,645,778,540,505,839,439,756
0.345298352,0.075405182,702,202,254,329,841,402,400,5,224,888,347,418,7,604,572,590,623,6,375,395,672,677,423,821,886,879,743,783,775,9,234,688,853,635,229,720,874,300,279,666,639,761,489,246,781,816,832,497,526,390
0.345298352,0.073075016,696,899,762,743,69,825,612,594,751,855,471,659,500,896,226,92,737,760,37,61,615,96,711,647,626,6,835,638,593,521,799,281,407,564,815,4,610,402,460,655,873,683,537,227,462,877,641,706,519,453
0.344992379,0.076590268,295,273,687,409,767,467,719,681,657,327,408,201,825,6,336,221,519,805,853,469,736,670,652,56,213,353,499,525,733,27,501,569,885,65,513,350,333,365,205,694,620,829,551,685,659,568,616,447,799,436
0.34379362,0.122571347,587,376,92,68,428,46,40,270,858,303,603,771,759,59,325,643,493,539,874,692,84,658,488,242,726,415,575,863,291,782,773,414,746,311,399,686,662,43,898,38,687,230,895,713,274,709,544,485,725,373
0.343526011,0.157945066,812,454,500,630,418,447,805,341,692,870,385,10,861,76,681,314,886,893,746,14,686,627,56,582,837,485,352,305,678,425,564,310,611,435,587,758,95,73,453,536,762,551,657,481,534,608,467,839,660,407
0.343526011,0.094286195,97,508,663,265,551,417,868,514,677,809,487,84,495,13,429,764,845,824,883,506,841,894,9,647,585,816,831,610,261,595,731,370,857,459,281,75,875,320,347,612,38,549,454,28,869,808,11,378,14,317
0.342551536,0.065444735,391,805,281,615,547,446,240,94,794,22,602,566,88,565,718,757,490,400,876,390,460,203,583,19,271,426,729,592,622,70,256,736,465,266,855,507,513,395,693,58,810,418,660,13,384,838,585,881,406,59
0.342551536,0.092833999,719,515,808,845,752,64,399,343,281,390,242,733,891,724,607,67,869,763,885,677,352,4,48,673,679,716,702,766,861,884,815,88,448,530,770,659,396,849,356,667,682,18,635,366,70,780,474,757,371,354
0.342410785,0.114263377,229,422,350,239,33,247,353,418,757,19,230,453,310,872,268,78,384,35,257,297,209,474,2,758,238,9,215,378,649,49,70,3,84,21,893,748,594,464,20,559,390,54,53,348,787,775,898,861,629,223
0.342157744,0.133551377,317,642,500,518,665,638,266,859,290,507,587,586,893,761,63,659,425,52,465,822,700,72,377,12,712,664,797,96,343,468,250,481,58,757,216,83,345,66,361,888,819,897,276,622,429,584,74,50,629,43
0.342157744,0.115448067,550,580,204,380,898,216,9,368,534,239,618,690,586,587,856,815,467,363,48,761,469,616,560,212,34,261,541,366,374,367,206,494,650,436,688,208,484,867,822,853,620,73,808,519,224,387,649,364,499,845
0.341706252,0.047463925,558,494,725,531,70,435,875,363,806,431,799,626,742,444,572,812,656,386,859,761,822,578,525,582,307,380,79,410,417,886,407,792,45,738,835,893,36,751,635,396,688,584,871,385,71,384,224,463,372,695
0.341706252,0.110271432,45,10,453,69,227,587,50,570,599,261,611,43,581,586,315,313,483,875,630,704,751,722,346,557,441,655,13,381,252,697,225,404,302,518,40,676,795,250,845,268,78,827,802,709,531,863,38,851,28,510
0.340837408,0.137024368,878,748,327,676,291,562,254,548,544,208,299,520,484,287,93,646,776,329,482,459,693,870,622,888,331,96,424,361,498,30,25,345,543,601,855,692,357,859,241,761,613,359,514,49,836,364,307,458,385,627
0.340610342,0.092600564,331,72,402,838,359,651,322,834,456,341,544,307,239,266,641,864,285,543,850,798,248,706,529,44,754,831,275,369,95,606,289,473,681,657,666,597,871,48,873,610,829,817,437,655,899,841,802,859,703,577
0.340011555,0.106924313,361,253,371,472,222,348,853,607,672,465,22,206,536,786,311,277,530,859,587,688,856,600,809,854,771,207,889,776,798,48,728,223,666,94,432,491,622,475,773,397,790,251,288,215,274,700,487,596,592,778
0.339881925,0.13268478,344,533,205,772,842,591,482,46,272,41,595,419,645,213,248,467,759,300,599,297,314,655,570,333,854,418,870,815,290,458,346,373,468,461,34,420,397,376,536,9,366,588,87,733,654,612,265,84,85,29
0.339881925,0.137462933,561,95,474,90,425,519,279,58,500,66,249,361,866,746,335,606,542,721,273,478,395,339,436,667,523,698,511,253,461,7,800,342,781,662,691,341,651,82,412,364,204,891,887,649,826,432,227,587,258,860
0.339790001,0.105211684,35,655,403,458,502,683,416,87,603,898,741,410,722,716,623,632,589,691,854,568,245,720,769,44,214,321,390,574,667,211,567,332,749,374,860,342,773,811,367,260,324,212,551,471,437,249,503,241,622,338
0.339120675,0.158908104,729,804,45,706,751,71,281,98,380,718,551,863,848,3,332,76,568,471,423,613,248,679,500,93,440,70,594,94,636,473,29,605,242,287,308,309,297,214,899,334,291,454,766,300,862,292,558,67,349,869
0.338759744,0.179657756,549,624,416,574,698,684,51,834,740,339,861,711,317,446,94,768,69,26,430,819,510,886,265,830,767,878,732,634,377,794,668,334,232,261,823,368,70,671,690,71,260,382,392,441,725,847,787,73,407,729
0.337751799,0.069171974,661,864,469,278,229,610,413,91,643,754,310,642,305,839,276,872,472,687,434,354,243,842,75,526,29,798,380,206,14,205,846,849,517,720,459,738,502,489,393,11,793,817,26,461,639,734,727,662,50,8
0.337697139,0.110572693,889,896,618,848,786,320,657,570,811,350,593,285,415,238,206,758,652,855,709,704,666,681,360,832,447,204,576,684,513,452,773,93,47,533,39,454,636,305,583,76,834,43,79,369,466,24,511,388,876,99
0.337084784,0.079241447,575,681,396,511,401,433,9,523,443,74,539,566,53,38,224,451,236,856,344,580,437,323,367,895,850,350,606,320,708,560,46,493,458,461,376,646,89,698,590,713,588,874,582,803,535,378,430,744,572,696
0.337084784,0.094180081,383,462,336,727,863,240,733,14,22,843,810,204,355,706,876,420,206,696,367,855,873,354,595,217,452,718,464,826,386,52,324,538,395,797,563,841,99,368,219,611,861,604,554,765,457,96,548,709,90,572
0.33687598,0.136209917,516,416,824,378,803,52,19,451,667,507,611,607,753,216,618,339,437,217,720,443,244,612,70,324,799,440,556,704,289,779,513,452,738,888,228,728,58,851,6,302,522,527,357,396,584,98,235,426,80,841
0.33687598,0.052071398,896,20,695,543,599,833,660,494,694,282,468,63,727,283,523,670,820,700,19,363,17,632,653,61,598,64,51,315,441,31,631,539,483,744,597,529,226,626,509,746,449,370,562,797,41,721,8,567,850,215
0.336349488,0.073566465,778,226,883,280,577,840,402,493,744,365,899,424,565,781,276,790,742,314,628,370,888,502,52,595,622,617,416,736,307,654,465,7,759,816,93,792,72,218,45,860,367,289,433,268,698,395,91,361,77,821
0.336349488,0.103361258,513,391,833,680,451,894,400,719,543,634,770,551,897,579,449,279,718,503,390,731,17,254,752,460,676,583,452,91,352,710,9,836,871,398,541,860,829,685,300,366,544,741,247,807,862,867,401,384,508,350
0.336153604,0.056473595,882,843,597,509,203,210,758,49,737,426,11,542,20,326,66,749,788,411,760,484,790,637,639,347,507,465,282,560,211,590,51,827,449,213,535,550,269,846,230,787,734,336,38,311,856,817,780,476,433,320
0.336153604,0.07885806,664,636,728,489,479,328,407,439,491,298,77,426,393,58,643,858,764,689,752,376,250,612,478,517,57,82,367,373,816,75,827,796,18,502,385,336,413,708,90,656,299,496,277,269,569,710,622,844,495,353
0.336153604,0.116232469,625,356,880,90,444,435,215,452,688,801,757,63,724,751,741,605,711,463,99,383,6,366,262,684,501,723,820,895,612,304,745,560,255,860,570,556,271,806,885,783,657,628,837,731,726,78,323,450,485,778
0.335610253,0.040812394,752,410,713,834,402,683,237,684,387,632,815,837,455,880,648,83,686,77,352,812,475,807,690,781,650,58,897,829,280,313,482,267,224,881,392,349,531,309,481,515,292,376,854,579,838,895,794,620,647,893
0.335610253,0.065464729,43,264,623,598,76,369,398,775,56,893,66,895,207,759,720,34,586,57,811,414,608,403,688,73,854,732,533,780,310,703,735,751,881,252,684,361,661,271,589,456,22,578,588,666,72,427,882,291,743,746
0.335089105,0.080984491,434,655,220,815,99,883,597,368,53,324,360,388,855,564,647,217,524,670,473,882,32,452,72,221,327,334,57,559,512,285,734,369,283,78,737,410,817,386,897,94,641,292,530,663,525,317,847,633,43,639
0.335089105,0.065444735,891,763,568,433,627,402,438,768,399,821,305,261,278,819,799,320,437,316,501,378,201,330,227,494,394,245,76,753,234,20,542,279,397,216,523,314,514,842,632,474,460,285,499,855,830,421,295,848,241,669
0.335089105,0.075405182,842,783,856,731,335,585,262,740,838,577,623,36,715,248,277,653,365,10,605,739,242,696,423,78,622,354,375,881,756,764,413,55,569,603,737,66,614,88,484,356,629,714,688,607,458,762,334,604,815,51
0.334389347,0.110271432,86,44,324,280,620,469,841,693,716,884,594,514,463,278,564,236,351,801,634,438,242,456,386,34,649,881,388,222,499,853,402,814,313,481,537,718,630,297,742,699,234,28,593,412,473,305,494,804,56,475
0.333929354,0.155098128,598,640,740,308,705,16,858,447,71,386,326,582,513,41,60,426,553,87,500,233,343,339,357,734,625,316,814,707,488,425,526,634,756,254,335,505,578,288,878,832,811,659,224,484,799,577,90,323,268,551
0.333929354,0.117507135,526,51,350,73,698,710,593,692,498,776,836,806,368,379,362,562,509,830,11,326,502,85,248,61,345,657,843,30,273,638,752,889,4,210,44,386,473,286,39,269,812,646,851,355,419,534,574,668,469,540
0.333929354,0.096566655,675,338,684,337,637,445,568,863,259,866,60,81,40,346,505,565,550,406,795,89,517,700,736,833,561,265,626,657,735,250,428,772,869,663,761,212,317,408,674,256,765,636,672,641,524,729,610,473,394,295
0.333929354,0.135569889,441,322,822,8,820,783,94,861,74,69,690,385,396,873,466,487,49,640,90,879,39,443,578,219,696,7,771,476,791,250,862,832,512,568,47,80,406,655,700,401,606,563,538,670,427,95,889,221,30,251
0.333369258,0.127394112,691,567,452,806,823,52,308,408,245,717,281,394,203,480,392,234,78,727,869,863,685,65,836,721,735,504,88,277,849,687,650,624,41,215,658,573,253,362,80,758,670,208,890,471,224,818,861,652,470,235
0.333369258,0.121171805,868,306,36,859,391,354,788,309,712,314,296,857,645,76,401,785,878,73,766,602,553,877,61,623,267,543,92,655,675,802,21,397,320,617,504,668,324,663,360,568,847,359,281,664,519,307,781,749,481,824
0.332923093,0.081067813,872,464,301,220,337,279,656,876,218,419,392,845,611,351,860,534,853,387,822,237,455,515,294,52,454,897,609,404,472,38,539,698,804,588,329,696,622,85,470,253,794,432,521,517,737,567,469,879,262,287
0.332923093,0.056264489,841,746,49,66,307,372,376,14,642,249,440,313,616,478,791,421,711,346,277,740,366,69,354,361,552,378,550,558,401,850,709,456,95,623,643,208,27,26,882,36,51,217,296,630,367,504,869,602,469,892
0.332923093,0.130740315,722,861,553,597,796,782,23,56,700,502,708,677,501,616,24,601,301,86,832,88,489,510,620,366,648,4,795,653,218,63,230,572,329,819,638,462,860,294,428,71,14,327,551,717,812,342,274,634,874,679
0.332886009,0.073566465,444,729,455,540,586,52,848,342,322,306,354,449,234,851,454,819,747,208,355,215,603,867,476,532,810,694,391,475,883,30,602,277,632,379,336,416,393,525,535,380,584,445,70,47,813,311,587,276,613,654
0.332886009,0.135012576,500,85,706,283,725,630,211,543,734,589,583,233,452,429,372,786,355,612,765,517,293,779,561,887,224,792,297,850,613,251,43,73,307,459,827,71,602,58,575,618,518,360,557,692,395,378,418,384,686,814
0.332886009,0.070939612,845,212,299,871,519,854,413,259,601,52,34,13,710,36,712,419,803,834,292,810,725,508,603,697,293,383,357,868,793,243,506,787,692,580,289,480,890,873,250,893,448,235,203,581,576,777,69,664,649,714
0.332810504,0.127917654,747,56,588,207,432,531,224,61,608,296,506,81,862,440,383,40,560,428,20,792,411,22,723,863,535,514,30,302,305,317,427,583,727,395,16,36,357,865,19,42,461,824,76,861,394,292,363,835,72,233
0.33197781,0.083053378,473,716,858,463,12,646,729,487,271,354,58,345,617,840,548,505,380,366,30,533,772,756,432,636,889,57,633,3,554,684,234,250,79,664,603,370,678,334,666,642,723,626,725,813,620,832,263,322,16,797
0.33122718,0.067154,511,679,652,853,226,292,828,645,93,225,795,771,798,815,306,227,891,847,685,777,760,542,423,443,312,780,744,468,429,313,577,490,16,407,546,289,457,52,834,472,64,268,593,555,62,440,487,336,496,574
0.331175192,0.117477545,45,492,799,46,749,816,305,234,538,709,467,874,414,420,494,513,247,760,598,688,629,97,413,862,755,877,770,243,453,204,865,829,550,258,668,364,422,499,26,560,99,535,3,412,603,224,751,681,485,734
0.331034092,0.100058219,494,277,818,424,549,856,600,596,478,878,39,622,351,315,481,698,899,895,589,827,484,202,793,246,767,565,855,42,506,700,209,547,441,863,18,885,556,732,706,89,453,367,578,327,26,654,864,861,853,560
0.330661155,0.113610393,237,876,266,522,527,798,790,39,581,346,370,874,66,391,514,369,524,438,748,711,775,717,657,418,860,449,510,426,672,383,811,764,74,679,359,387,658,331,667,454,689,310,425,381,838,755,884,740,518,732
0.329853489,0.133859116,524,274,466,851,579,720,449,528,683,393,454,203,698,469,876,493,273,713,594,714,330,305,543,599,377,497,852,491,297,708,336,354,828,445,258,595,691,883,623,229,754,230,407,530,242,458,331,663,664,315
0.329032275,0.111152537,362,217,632,851,766,390,292,678,313,561,26,616,410,549,643,285,860,564,728,230,530,572,304,247,67,771,336,406,363,239,667,818,474,382,740,528,94,320,389,233,692,30,628,81,234,333,805,284,63,496
0.329032275,0.059739608,361,648,493,332,404,837,428,515,33,652,73,354,402,575,317,517,415,301,278,764,32,789,81,29,801,513,589,694,323,869,626,749,569,463,618,586,90,458,524,371,357,893,863,360,452,873,820,343,216,668
0.329032275,0.057359457,94,277,557,279,778,201,407,376,351,444,364,777,68,63,519,888,547,520,276,877,558,658,751,284,52,33,210,716,534,287,349,481,371,472,767,443,423,288,514,822,295,405,855,354,524,638,697,86,773,789
0.328086392,0.106656103,539,275,28,731,546,59,206,334,497,70,797,54,343,353,463,701,586,809,553,366,475,734,256,415,15,544,379,774,303,879,376,658,860,897,761,647,568,777,740,305,49,839,807,711,700,744,746,13,678,550
